index,video_title,video_link,video_length,video_likes,video_dislikes,video_id,video_tags,vector_tags
5213,Pick-up porn. Sweet blonde is ready for free sex with unfamiliar guy,https://www.pornktube.tv/videos/5213/pick-up-porn-sweet-blonde-is-ready-for-free-sex-with-unfamiliar-guy/,32,345,169,5213,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5919,Experienced fucker Johnny Castle and his new girlfriend,https://www.pornktube.tv/videos/5919/experienced-fucker-johnny-castle-and-his-new-girlfriend/,26,379,202,5919,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6055,My best friend is a lascivious wife who loves my mighty prick,https://www.pornktube.tv/videos/6055/my-best-friend-is-a-lascivious-wife-who-loves-my-mighty-prick/,27,644,344,6055,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5894,So young and so beautiful. Lovely eurosike girls have a gentle lesbian sex,https://www.pornktube.tv/videos/5894/so-young-and-so-beautiful-lovely-eurosike-girls-have-a-gentle-lesbian-sex/,21,416,240,5894,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6074,Sexy tattooed whore in Spanish amateur porn from the first person,https://www.pornktube.tv/videos/6074/sexy-tattooed-whore-in-spanish-amateur-porn-from-the-first-person/,39,219,121,6074,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6072,Russian college girl in a skirt riding a big guy,https://www.pornktube.tv/videos/6072/russian-college-girl-in-a-skirt-riding-a-big-guy/,22,432,286,6072,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4877,Beautiful lesbians want a male cock inside their juicy pussies,https://www.pornktube.tv/videos/4877/beautiful-lesbians-want-a-male-cock-inside-their-juicy-pussies/,39,364,229,4877,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4690,Hardcore anal gangbang! Horny bitch gets five penetration,https://www.pornktube.tv/videos/4690/hardcore-anal-gangbang-horny-bitch-gets-five-penetration/,57,619,399,4690,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5997,Slender black woman likes hot sex with white men,https://www.pornktube.tv/videos/5997/slender-black-woman-likes-hot-sex-with-white-men/,13,386,227,5997,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6038,Russian porn star Lola Taylor gets assfucked,https://www.pornktube.tv/videos/6038/russian-porn-star-lola-taylor-gets-assfucked/,33,1030,525,6038,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4989,Playful young girls have amazing sex during training,https://www.pornktube.tv/videos/4989/playful-young-girls-have-amazing-sex-during-training/,17,403,227,4989,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4925,Slim Russian girl with small natural boobs wants sex with her boyfriend,https://www.pornktube.tv/videos/4925/slim-russian-girl-with-small-natural-boobs-wants-sex-with-her-boyfriend/,24,530,326,4925,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4798,Extreme exotic sex on a deserted beach,https://www.pornktube.tv/videos/4798/extreme-exotic-sex-on-a-deserted-beach/,26,330,164,4798,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4831,Young lascivious blonde nurse gets double penetration during working hours,https://www.pornktube.tv/videos/4831/young-lascivious-blonde-nurse-gets-double-penetration-during-working-hours/,30,626,355,4831,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5907,Russian threesome. Two sweet cuties and their sexy friend,https://www.pornktube.tv/videos/5907/russian-threesome-two-sweet-cuties-and-their-sexy-friend/,23,259,169,5907,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4787,Stupid schoolgirl simply needs a stout cock in her sweet tight ass,https://www.pornktube.tv/videos/4787/stupid-schoolgirl-simply-needs-a-stout-cock-in-her-sweet-tight-ass/,20,394,231,4787,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5160,Horny Busty Blonde Gets Her Oiled Pussy Fucked On Massage,https://www.pornktube.tv/videos/5160/horny-busty-blonde-gets-her-oiled-pussy-fucked-on-massage/,49,821,456,5160,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4986,Anal porn with three Russian college girls,https://www.pornktube.tv/videos/4986/anal-porn-with-three-russian-college-girls/,25,420,262,4986,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5155,Amateur video pickup with a little girl from the street,https://www.pornktube.tv/videos/5155/amateur-video-pickup-with-a-little-girl-from-the-street/,56,749,457,5155,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5010,Sultry and dissolute latin seduces her new boss after work,https://www.pornktube.tv/videos/5010/sultry-and-dissolute-latin-seduces-her-new-boss-after-work/,30,830,450,5010,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5251,Surprisingly beautiful and gentle sex with a slender girl,https://www.pornktube.tv/videos/5251/surprisingly-beautiful-and-gentle-sex-with-a-slender-girl/,24,466,296,5251,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4852,Ugly girl needs free sex with an unfamiliar man,https://www.pornktube.tv/videos/4852/ugly-girl-needs-free-sex-with-an-unfamiliar-man/,14,721,496,4852,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5177,Horny babe prefers sex with strangers on massage,https://www.pornktube.tv/videos/5177/horny-babe-prefers-sex-with-strangers-on-massage/,48,732,386,5177,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5110,Russian Shabby Gina Gerson gets her butt wrecked,https://www.pornktube.tv/videos/5110/russian-shabby-gina-gerson-gets-her-butt-wrecked/,27,383,252,5110,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5179,Cheap street whore wants to be like a famous porn star,https://www.pornktube.tv/videos/5179/cheap-street-whore-wants-to-be-like-a-famous-porn-star/,22,548,334,5179,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5192,Anal porn with Russian minx Marina,https://www.pornktube.tv/videos/5192/anal-porn-with-russian-minx-marina/,24,356,233,5192,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5273,A rich man's a submissive lover is ready for anything for the sake of a big cock,https://www.pornktube.tv/videos/5273/a-rich-man-s-a-submissive-lover-is-ready-for-anything-for-the-sake-of-a-big-cock/,29,516,280,5273,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4863,Modest schoolgirl with pigtails gets her pussy punished from behind,https://www.pornktube.tv/videos/4863/modest-schoolgirl-with-pigtails-gets-her-pussy-punished-from-behind/,26,519,301,4863,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6001,Father looks like his young daughter gets fucked by their neighbor,https://www.pornktube.tv/videos/6001/father-looks-like-his-young-daughter-gets-fucked-by-their-neighbor/,16,252,158,6001,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6064,Affectionate girls graft into adult games without guys,https://www.pornktube.tv/videos/6064/affectionate-girls-graft-into-adult-games-without-guys/,25,395,256,6064,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4814,Slutty Asian whore serves two American soldiers,https://www.pornktube.tv/videos/4814/slutty-asian-whore-serves-two-american-soldiers/,16,278,186,4814,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4960,Amazing amateur video from home archive,https://www.pornktube.tv/videos/4960/amazing-amateur-video-from-home-archive/,67,561,421,4960,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4933,Russian girlfriends want to fool around with younger brother,https://www.pornktube.tv/videos/4933/russian-girlfriends-want-to-fool-around-with-younger-brother/,24,372,215,4933,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4760,Husband and friends fuck his slutty smoking wife in all holes,https://www.pornktube.tv/videos/4760/husband-and-friends-fuck-his-slutty-smoking-wife-in-all-holes/,44,725,415,4760,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4754,skinny whore takes a cock in her butt in the pool,https://www.pornktube.tv/videos/4754/skinny-whore-takes-a-cock-in-her-butt-in-the-pool/,23,464,282,4754,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4961,horny nigger tore up his jeans and fucked his girlfriend's ass,https://www.pornktube.tv/videos/4961/horny-nigger-tore-up-his-jeans-and-fucked-his-girlfriend-s-ass/,27,1194,674,4961,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5925,My little brother's wonderful wife takes my big cock,https://www.pornktube.tv/videos/5925/my-little-brother-s-wonderful-wife-takes-my-big-cock/,24,641,398,5925,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4806,Brother massages his sister's beautiful body,https://www.pornktube.tv/videos/4806/brother-massages-his-sister-s-beautiful-body/,27,898,467,4806,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5266,Charming Russian girl Doris Ivi just wants love with a stranger guy,https://www.pornktube.tv/videos/5266/charming-russian-girl-doris-ivi-just-wants-love-with-a-stranger-guy/,21,428,291,5266,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4853,Lovely Russian schoolgirls congratulate their teachers and give their pussies,https://www.pornktube.tv/videos/4853/lovely-russian-schoolgirls-congratulate-their-teachers-and-give-their-pussies/,29,718,429,4853,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4972,Teens love tenderness romance and lesbian sex before bedtime,https://www.pornktube.tv/videos/4972/teens-love-tenderness-romance-and-lesbian-sex-before-bedtime/,15,421,239,4972,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5074,Rich and luxurious lady gets assfucked like a filthy slut,https://www.pornktube.tv/videos/5074/rich-and-luxurious-lady-gets-assfucked-like-a-filthy-slut/,25,675,386,5074,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5013,My dirty sister wants a BDSM perversion with me,https://www.pornktube.tv/videos/5013/my-dirty-sister-wants-a-bdsm-perversion-with-me/,44,507,364,5013,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5016,"Hit me, fuck me, cum on me",https://www.pornktube.tv/videos/5016/hit-me-fuck-me-cum-on-me/,58,435,282,5016,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4991,Amateur porn in a cheap motel. Curly beauty agree to free sex,https://www.pornktube.tv/videos/4991/amateur-porn-in-a-cheap-motel-curly-beauty-agree-to-free-sex/,37,284,196,4991,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4957,"Elegant car, horny bitch and hot amazing fucked",https://www.pornktube.tv/videos/4957/elegant-car-horny-bitch-and-hot-amazing-fucked/,35,324,209,4957,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4826,Teen miniature girl with little tits takes her brother's cock,https://www.pornktube.tv/videos/4826/teen-miniature-girl-with-little-tits-takes-her-brother-s-cock/,28,904,436,4826,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4856,BDSM fetish porn with cute nurse and facialed,https://www.pornktube.tv/videos/4856/bdsm-fetish-porn-with-cute-nurse-and-facialed/,36,849,501,4856,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5025,Adult man fucks his son's young girlfriend,https://www.pornktube.tv/videos/5025/adult-man-fucks-his-son-s-young-girlfriend/,15,1936,888,5025,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5086,Russian slutty schoolgirls are ready for double anal and gangbang,https://www.pornktube.tv/videos/5086/russian-slutty-schoolgirls-are-ready-for-double-anal-and-gangbang/,34,524,301,5086,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6082,Slim blonde with small tits gets her shapely ass banged,https://www.pornktube.tv/videos/6082/slim-blonde-with-small-tits-gets-her-shapely-ass-banged/,22,504,293,6082,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4678,Loving couple has beautiful sensual sex on second date,https://www.pornktube.tv/videos/4678/loving-couple-has-beautiful-sensual-sex-on-second-date/,24,778,443,4678,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4772,Big booty extreme double sandwich,https://www.pornktube.tv/videos/4772/big-booty-extreme-double-sandwich/,33,381,239,4772,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4652,Exotic tanned Asian woman seduces her stepfather after classes,https://www.pornktube.tv/videos/4652/exotic-tanned-asian-woman-seduces-her-stepfather-after-classes/,27,779,435,4652,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5067,Russian schoolgirl with big natural boobs and hairy pussy gets assfucked,https://www.pornktube.tv/videos/5067/russian-schoolgirl-with-big-natural-boobs-and-hairy-pussy-gets-assfucked/,31,370,242,5067,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4603,Stepfather fucks his hot tanned stepdaughter in the garden,https://www.pornktube.tv/videos/4603/stepfather-fucks-his-hot-tanned-stepdaughter-in-the-garden/,55,491,334,4603,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4864,Amateur home video with a slender student Angelica,https://www.pornktube.tv/videos/4864/amateur-home-video-with-a-slender-student-angelica/,28,997,605,4864,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4753,Tanned big booty latin shows anal tricks,https://www.pornktube.tv/videos/4753/tanned-big-booty-latin-shows-anal-tricks/,38,611,392,4753,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5990,Awesome sensual porn with a slender sweet blonde and her stepfather,https://www.pornktube.tv/videos/5990/awesome-sensual-porn-with-a-slender-sweet-blonde-and-her-stepfather/,26,619,355,5990,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5963,Wild lesbian porn with hot porn star Sasha Gray,https://www.pornktube.tv/videos/5963/wild-lesbian-porn-with-hot-porn-star-sasha-gray/,26,165,136,5963,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5007,OMG! I did not know that anal sex is so hard,https://www.pornktube.tv/videos/5007/omg-i-did-not-know-that-anal-sex-is-so-hard/,15,540,311,5007,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6080,Great homemade porn with horny blonde,https://www.pornktube.tv/videos/6080/great-homemade-porn-with-horny-blonde/,40,234,161,6080,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6024,Horny lady gets her pussy deep plowed,https://www.pornktube.tv/videos/6024/horny-lady-gets-her-pussy-deep-plowed/,29,629,373,6024,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5238,A cheeky cute teen gets her topless asshole pounded by a huge dick,https://www.pornktube.tv/videos/5238/a-cheeky-cute-teen-gets-her-topless-asshole-pounded-by-a-huge-dick/,40,496,303,5238,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6106,Busty schoolgirl in skirt seduces bespectacled A student at desk,https://www.pornktube.tv/videos/6106/busty-schoolgirl-in-skirt-seduces-bespectacled-a-student-at-desk/,28,718,419,6106,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5276,Cheap amateur porn with a natural fresh cutie,https://www.pornktube.tv/videos/5276/cheap-amateur-porn-with-a-natural-fresh-cutie/,23,502,290,5276,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4766,boss fucks his beautiful busty assistants in the office,https://www.pornktube.tv/videos/4766/boss-fucks-his-beautiful-busty-assistants-in-the-office/,48,1158,650,4766,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5207,OMG! This beautiful busty schoolgirl Bailey Jay has a huge cock!,https://www.pornktube.tv/videos/5207/omg-this-beautiful-busty-schoolgirl-bailey-jay-has-a-huge-cock/,7,699,541,5207,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5068,Slender white girl has sex with horny mulatto,https://www.pornktube.tv/videos/5068/slender-white-girl-has-sex-with-horny-mulatto/,28,723,412,5068,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4769,Exotic black girl takes a huge dick in her slobbery mouth and gives a blowjob,https://www.pornktube.tv/videos/4769/exotic-black-girl-takes-a-huge-dick-in-her-slobbery-mouth-and-gives-a-blowjob/,19,514,321,4769,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4802,If you want my love you should banged my butt,https://www.pornktube.tv/videos/4802/if-you-want-my-love-you-should-banged-my-butt/,27,315,182,4802,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
6085,Cute maid in uniform knows what she wants her host,https://www.pornktube.tv/videos/6085/cute-maid-in-uniform-knows-what-she-wants-her-host/,22,778,421,6085,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5188,Russian girl loves strong muscles and big cocks,https://www.pornktube.tv/videos/5188/russian-girl-loves-strong-muscles-and-big-cocks/,25,481,283,5188,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
5995,You have to fuck me and pee on my face,https://www.pornktube.tv/videos/5995/you-have-to-fuck-me-and-pee-on-my-face/,21,758,489,5995,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
4975,Beautiful blonde prefers deeper and harder,https://www.pornktube.tv/videos/4975/beautiful-blonde-prefers-deeper-and-harder/,30,292,219,4975,[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
